modelo,alcance,segmento,tramo_real,metrica,valor,ic95_inf,ic95_sup,n_boot,n
LR,segmento,urgente,todos,mae,36.68477001044838,15.643120113222013,65.23576186629454,2000,698
LR,segmento,urgente,todos,rmse,334.5180728051533,90.75412260377874,506.89630052643673,2000,698
LR,segmento,urgente,todos,medae,3.0954417614502683,2.6751321116529443,3.5559628859197057,2000,698
LR,segmento,urgente,todos,me,28.928144944569127,7.995640528586399,54.7425920192388,2000,698
LR,segmento,urgente,todos,pup,0.5286532951289399,0.49283667621776506,0.5644699140401146,2000,698
LR,segmento,urgente,todos,mae_asimetrico_alpha_2,40.56308254338801,19.71239532418251,69.18462285208429,2000,698
LR,segmento,urgente,todos,precision_plos_14,0.6642335766423357,0.5877344601962923,0.7413864942528735,2000,698
LR,segmento,urgente,todos,recall_plos_14,0.5055555555555555,0.4301048387096774,0.5801192290595033,2000,698
LR,segmento,urgente,todos,f1_plos_14,0.5741324921135647,0.5083557569749327,0.6369426751592356,2000,698
XGB,segmento,urgente,todos,mae,5.342858944054441,4.7393145324552295,6.015308511138969,2000,698
XGB,segmento,urgente,todos,rmse,10.126998004837096,8.219384211596042,12.231849900519634,2000,698
XGB,segmento,urgente,todos,medae,2.4921251499999997,2.242686997500001,2.70396165,2000,698
XGB,segmento,urgente,todos,me,-1.8224861168338107,-2.5802142382646847,-1.1069653188735682,2000,698
XGB,segmento,urgente,todos,pup,0.5171919770773639,0.4799426934097421,0.5530085959885387,2000,698
XGB,segmento,urgente,todos,mae_asimetrico_alpha_2,8.925531474498568,7.756063635497852,10.216633547159738,2000,698
XGB,segmento,urgente,todos,precision_plos_14,0.796875,0.7230555555555556,0.8666796874999999,2000,698
XGB,segmento,urgente,todos,recall_plos_14,0.5666666666666667,0.4947902960526316,0.6368872206703909,2000,698
XGB,segmento,urgente,todos,f1_plos_14,0.6623376623376623,0.5986499911691981,0.7190398579530397,2000,698
