modelo,alcance,segmento,tramo_real,metrica,valor,ic95_inf,ic95_sup,n_boot,n
LR,global,todos,todos,mae,36.68477001044838,15.838594363486905,64.57713648951751,2000,698
LR,global,todos,todos,rmse,334.5180728051533,91.56557403860538,511.22021716545936,2000,698
LR,global,todos,todos,medae,3.0954417614502683,2.6645107479578325,3.5505875858587688,2000,698
LR,global,todos,todos,me,28.928144944569127,8.676031143537424,57.41408982753054,2000,698
LR,global,todos,todos,pup,0.5286532951289399,0.49140401146131807,0.5644699140401146,2000,698
LR,global,todos,todos,mae_asimetrico_alpha_2,40.56308254338801,19.32818749612796,68.11475611397479,2000,698
LR,global,todos,todos,precision_plos_14,0.6642335766423357,0.583318345323741,0.7426588640043172,2000,698
LR,global,todos,todos,recall_plos_14,0.5055555555555555,0.43428021978021975,0.5795683124346916,2000,698
LR,global,todos,todos,f1_plos_14,0.5741324921135647,0.5068096611391493,0.6353643509495353,2000,698
XGB,global,todos,todos,mae,5.342858944054441,4.713556172401504,5.967038327915471,2000,698
XGB,global,todos,todos,rmse,10.126998004837096,8.182359574771683,12.086453948266337,2000,698
XGB,global,todos,todos,medae,2.4921251499999997,2.2356824,2.7005531,2000,698
XGB,global,todos,todos,me,-1.8224861168338107,-2.572855022315544,-1.0822736411461327,2000,698
XGB,global,todos,todos,pup,0.5171919770773639,0.4799426934097421,0.5544412607449857,2000,698
XGB,global,todos,todos,mae_asimetrico_alpha_2,8.925531474498568,7.795816999609598,10.172906914570202,2000,698
XGB,global,todos,todos,precision_plos_14,0.796875,0.7249852362204724,0.8650793650793651,2000,698
XGB,global,todos,todos,recall_plos_14,0.5666666666666667,0.4971743341404359,0.6354272037572254,2000,698
XGB,global,todos,todos,f1_plos_14,0.6623376623376623,0.598004932013563,0.7176125593624523,2000,698
