modelo,split,segmento,es_urgencia,tramo,n_casos,mae,rmse,medae,me,pup,mae_asimetrico_alpha_2,pct_error_abs_le_1d,pct_error_abs_le_3d,pct_error_abs_le_7d,los_real_promedio,los_pred_promedio,umbral_plos,n_plos_real,n_plos_pred,precision_plos_14,recall_plos_14,f1_plos_14,accuracy_plos_14,tn_plos_14,fp_plos_14,fn_plos_14,tp_plos_14
XGB,train,programado,0,0-2,3930,0.5518393305421786,0.8867425314855408,0.425545334815979,0.4570132456966332,0.20254452926208652,0.5992523729649513,0.8618320610687022,0.9872773536895675,0.9987277353689568,1.2633587786259541,1.7203720243225875,14,0,1,0.0,0.0,0.0,0.9997455470737914,3929,1,0,0
XGB,train,programado,0,3-6,2006,1.1403932755038604,1.5758517282891031,0.9128553867340088,-0.711640299079663,0.7662013958125623,2.066410062795622,0.5438683948155534,0.9386839481555334,0.9965104685942173,3.8639082751744764,3.1522679760948136,14,0,4,0.0,0.0,0.0,0.9980059820538385,2002,4,0,0
XGB,train,programado,0,7-13,440,3.820391663367098,4.546933742063352,3.639007329940796,-2.2406831608577207,0.7772727272727272,6.850929075479508,0.10909090909090909,0.42272727272727273,0.8909090909090909,8.838636363636363,6.597953202778643,14,0,27,0.0,0.0,0.0,0.9386363636363636,413,27,0,0
XGB,train,programado,0,14+ (PLOS),396,11.29695581667351,17.79044386972665,7.663811206817627,-6.336663323219376,0.6666666666666666,20.113765386619953,0.08838383838383838,0.20707070707070707,0.4671717171717172,33.686868686868685,27.35020536364931,14,396,294,1.0,0.7424242424242424,0.8521739130434782,0.7424242424242424,0,0,102,294
XGB,train,urgente,1,0-2,799,1.335608854460925,1.8769113687767385,0.9150933027267456,1.2433650105706742,0.1214017521902378,1.3817307764060507,0.5381727158948686,0.9036295369211514,0.9912390488110138,1.2077596996245306,2.451124710195205,14,0,0,0.0,0.0,0.0,1.0,799,0,0,0
XGB,train,urgente,1,3-6,714,1.6772640031926773,2.3125152346308333,1.2764422297477722,0.08804549690054245,0.5686274509803921,2.4718732563387444,0.37675070028011204,0.8739495798319328,0.9859943977591037,4.295518207282913,4.383563704183455,14,0,4,0.0,0.0,0.0,0.9943977591036415,710,4,0,0
XGB,train,urgente,1,7-13,554,3.2926033096192975,4.020104755672514,2.9337968826293945,-1.3427445580812998,0.6768953068592057,5.610277243469596,0.15342960288808663,0.5090252707581228,0.9205776173285198,9.359205776173285,8.016461218091985,14,0,42,0.0,0.0,0.0,0.924187725631769,512,42,0,0
XGB,train,urgente,1,14+ (PLOS),721,10.139520546930342,15.356986080069492,7.049840927124023,-6.774774328845549,0.7642163661581137,18.59666798481829,0.07905686546463246,0.2260748959778086,0.49375866851595007,32.03190013869626,25.257125809850706,14,721,497,1.0,0.6893203883495146,0.8160919540229885,0.6893203883495146,0,0,224,497
