modelo,split,tramo,n_casos,mae,rmse,medae,me,pup,mae_asimetrico_alpha_2,pct_error_abs_le_1d,pct_error_abs_le_3d,pct_error_abs_le_7d,los_real_promedio,los_pred_promedio,umbral_plos,n_plos_real,n_plos_pred,precision_plos_14,recall_plos_14,f1_plos_14,accuracy_plos_14,tn_plos_14,fp_plos_14,fn_plos_14,tp_plos_14
LR,train,0-2,4729,0.7746030374601837,1.297416443388791,0.4788898317601502,0.6767261833794537,0.21738211038274477,0.8235414645005488,0.7686614506238105,0.9646859801226475,0.9964051596532036,1.2539648974413196,1.9306910808207733,14,0,3,0.0,0.0,0.0,0.9993656164093889,4726,3,0,0
LR,train,3-6,2720,1.3337033038154211,1.9888244541734246,0.984115653557101,-0.3448373000789244,0.6930147058823529,2.172973605762594,0.5084558823529411,0.9272058823529412,0.9886029411764706,3.977205882352941,3.632368582274017,14,0,17,0.0,0.0,0.0,0.99375,2703,17,0,0
LR,train,7-13,994,3.6834388875824158,4.575977064575166,3.315302133706968,-1.7206454355387575,0.7303822937625755,6.385481049143002,0.1448692152917505,0.4426559356136821,0.9004024144869215,9.12877263581489,7.408127200276132,14,0,75,0.0,0.0,0.0,0.9245472837022133,919,75,0,0
LR,train,14+ (PLOS),1117,15.879923746665627,27.574187279720366,10.44826975588901,-10.642645117391503,0.8236347358997315,29.14120817869419,0.03849597135183527,0.12085944494180842,0.3196060877350045,32.618621307072516,21.975976189681013,14,1117,609,1.0,0.5452103849597135,0.7056778679026652,0.5452103849597135,0,0,508,609
