modelo,split,tramo,n_casos,mae,rmse,medae,me,pup,mae_asimetrico_alpha_2,pct_error_abs_le_1d,pct_error_abs_le_3d,pct_error_abs_le_7d,los_real_promedio,los_pred_promedio,umbral_plos,n_plos_real,n_plos_pred,precision_plos_14,recall_plos_14,f1_plos_14,accuracy_plos_14,tn_plos_14,fp_plos_14,fn_plos_14,tp_plos_14
XGB,train,0-2,4729,0.6842630669792854,1.117435366017966,0.4648793935775757,0.5898732711003885,0.18883484880524423,0.7314579649187339,0.8071473884542186,0.9731444279974625,0.9974624656375555,1.2539648974413196,1.843838168541708,14,0,1,0.0,0.0,0.0,0.9997885388031297,4728,1,0,0
XGB,train,3-6,2720,1.2813218415221748,1.7986712888336043,0.9994854927062988,-0.5017227776348591,0.7143382352941177,2.1728441511006915,0.5,0.9216911764705882,0.99375,3.977205882352941,3.4754831047180823,14,0,8,0.0,0.0,0.0,0.9970588235294118,2712,8,0,0
XGB,train,7-13,994,3.526231957153535,4.261350689968779,3.1200292110443115,-1.7402224104169388,0.721327967806841,6.159459140938773,0.13380281690140844,0.4708249496981891,0.9074446680080482,9.12877263581489,7.3885502253979505,14,0,69,0.0,0.0,0.0,0.9305835010060363,925,69,0,0
XGB,train,14+ (PLOS),1117,10.549855700751555,16.26141772656022,7.182583808898926,-6.6194547601544445,0.729632945389436,19.134510931204556,0.08236347358997315,0.21933751119068934,0.4843330349149508,32.618621307072516,25.999166546918072,14,1117,791,1.0,0.7081468218442256,0.8291404612159329,0.7081468218442256,0,0,326,791
