modelo,alcance,segmento,tramo_real,metrica,valor,ic95_inf,ic95_sup,n_boot,n
LR,segmento,urgente,todos,mae,36.68477001044838,14.80630158566646,63.96779904430732,2000,698
LR,segmento,urgente,todos,rmse,334.5180728051533,110.20256430510264,511.3947905223321,2000,698
LR,segmento,urgente,todos,medae,3.0954417614502683,2.677089866008695,3.5505875858587688,2000,698
LR,segmento,urgente,todos,me,28.928144944569127,8.63616199080428,55.31418863411089,2000,698
LR,segmento,urgente,todos,pup,0.5286532951289399,0.49140401146131807,0.5659025787965616,2000,698
LR,segmento,urgente,todos,mae_asimetrico_alpha_2,40.56308254338801,19.465825690223404,67.89140302382528,2000,698
LR,segmento,urgente,todos,precision_plos_14,0.6642335766423357,0.5839985401459854,0.7457694377185903,2000,698
LR,segmento,urgente,todos,recall_plos_14,0.5055555555555555,0.4308490180032733,0.5760915622697126,2000,698
LR,segmento,urgente,todos,f1_plos_14,0.5741324921135647,0.5037023519870235,0.6358084674780788,2000,698
LR,segmento,programado,todos,mae,3.336523304926834,2.6952379787572505,4.13593582239258,2000,1693
LR,segmento,programado,todos,rmse,15.261880746572505,10.717839668037255,19.620648305776378,2000,1693
LR,segmento,programado,todos,medae,0.5771935071970784,0.5260276348277939,0.6346900130205304,2000,1693
LR,segmento,programado,todos,me,0.743942025280716,0.03248589819400791,1.4908297432096242,2000,1693
LR,segmento,programado,todos,pup,0.4896633195510927,0.4654459539279386,0.5126993502658004,2000,1693
LR,segmento,programado,todos,mae_asimetrico_alpha_2,4.632813944749894,3.832002592235451,5.544176606230236,2000,1693
LR,segmento,programado,todos,precision_plos_14,0.7605633802816901,0.6610169491525424,0.859375,2000,1693
LR,segmento,programado,todos,recall_plos_14,0.5454545454545454,0.4494267369869296,0.639184248381683,2000,1693
LR,segmento,programado,todos,f1_plos_14,0.6352941176470589,0.5506992117976099,0.7142857142857143,2000,1693
XGB,segmento,urgente,todos,mae,5.342858944054441,4.736277079145774,6.017208459991045,2000,698
XGB,segmento,urgente,todos,rmse,10.126998004837096,8.18250547673578,12.143858819161668,2000,698
XGB,segmento,urgente,todos,medae,2.4921251499999997,2.24225638875,2.7005531,2000,698
XGB,segmento,urgente,todos,me,-1.8224861168338107,-2.573768829185172,-1.1136994533022926,2000,698
XGB,segmento,urgente,todos,pup,0.5171919770773639,0.4799426934097421,0.5573065902578797,2000,698
XGB,segmento,urgente,todos,mae_asimetrico_alpha_2,8.925531474498568,7.700044731249999,10.226906727181232,2000,698
XGB,segmento,urgente,todos,precision_plos_14,0.796875,0.7256559267107068,0.862075212393803,2000,698
XGB,segmento,urgente,todos,recall_plos_14,0.5666666666666667,0.497171798214823,0.6387504788660452,2000,698
XGB,segmento,urgente,todos,f1_plos_14,0.6623376623376623,0.5974025974025975,0.7216546050385744,2000,698
XGB,segmento,programado,todos,mae,1.8363191811482573,1.6066422801474305,2.0774525118974596,2000,1693
XGB,segmento,programado,todos,rmse,5.500659312923694,4.083868228036801,6.935219488077814,2000,1693
XGB,segmento,programado,todos,medae,0.5848431999999999,0.5526420000000001,0.6509432999999998,2000,1693
XGB,segmento,programado,todos,me,-0.6077601811246308,-0.8681263442370937,-0.3607903212809215,2000,1693
XGB,segmento,programado,todos,pup,0.4181925575900768,0.39574719432959243,0.44240992321323097,2000,1693
XGB,segmento,programado,todos,mae_asimetrico_alpha_2,3.0583588622847016,2.650246435306379,3.5792014550531595,2000,1693
XGB,segmento,programado,todos,precision_plos_14,0.8051948051948052,0.7126400862068966,0.8919022869022868,2000,1693
XGB,segmento,programado,todos,recall_plos_14,0.6262626262626263,0.5308456046407853,0.7173976982097185,2000,1693
XGB,segmento,programado,todos,f1_plos_14,0.7045454545454545,0.6242619180806762,0.78,2000,1693
