tramo,n_casos,los_real_promedio,los_pred_promedio,mae,rmse,medae,bias_error_medio,pct_subestima,pct_sobrestima,costo_asimetrico_2x
0-2,983,1.2533062054933877,1.7376434148836841,0.5903195588134358,0.9339454647326959,0.3989121368849826,0.48433720939029656,0.24313326551373346,0.7568667344862665,0.6433107335250056
3-6,501,3.93812375249501,3.3984877960810667,1.186461345007233,1.6345932836907544,0.8559765998905466,-0.5396359564139429,0.7005988023952096,0.2994011976047904,2.049509995717821
7-13,110,8.981818181818182,5.609969766997767,3.8391813254700042,4.509338506376711,3.7837240300100965,-3.371848414820412,0.8909090909090909,0.10909090909090909,7.444696195615213
14-26,53,18.471698113207548,13.675621810923362,9.885794600499208,12.29200790992102,8.623834515506614,-4.796076302284186,0.7924528301886793,0.20754716981132076,17.2267300518909
27+,46,48.08695652173913,33.21664110509412,30.712526966531367,40.863707570067696,22.598854583784515,-14.870315416645004,0.8260869565217391,0.17391304347826086,53.503948158119556
