segmento,precision,recall,thresholds
global,0.26127819548872183,0.996415770609319,0.038888738
global,0.26152398871119475,0.996415770609319,0.039123245
global,0.2617702448210923,0.996415770609319,0.039145038
global,0.26201696512723843,0.996415770609319,0.039209567
global,0.2622641509433962,0.996415770609319,0.03925591
global,0.26251180358829085,0.996415770609319,0.039366715
global,0.2627599243856333,0.996415770609319,0.039513737
global,0.2630085146641438,0.996415770609319,0.039514903
global,0.26325757575757575,0.996415770609319,0.03956318
global,0.26350710900473934,0.996415770609319,0.039585073
global,0.2637571157495256,0.996415770609319,0.039632503
global,0.26400759734093066,0.996415770609319,0.03984198
global,0.26425855513307983,0.996415770609319,0.040140394
global,0.26450999048525214,0.996415770609319,0.040163577
global,0.26476190476190475,0.996415770609319,0.04037534
global,0.2650142993326978,0.996415770609319,0.040444754
global,0.2652671755725191,0.996415770609319,0.04060718
global,0.26552053486150906,0.996415770609319,0.0408205
global,0.26577437858508607,0.996415770609319,0.040885057
global,0.2660287081339713,0.996415770609319,0.04089608
global,0.2662835249042146,0.996415770609319,0.04091171
global,0.2665388302972196,0.996415770609319,0.04103882
global,0.2667946257197697,0.996415770609319,0.041150536
global,0.2670509125840538,0.996415770609319,0.041213144
global,0.2673076923076923,0.996415770609319,0.041239396
global,0.26756496631376325,0.996415770609319,0.041284535
global,0.2678227360308285,0.996415770609319,0.04139875
global,0.26808100289296044,0.996415770609319,0.041576054
global,0.26833976833976836,0.996415770609319,0.042084392
global,0.26859903381642514,0.996415770609319,0.042108197
global,0.2688588007736944,0.996415770609319,0.042199194
global,0.2691190706679574,0.996415770609319,0.042279735
global,0.2693798449612403,0.996415770609319,0.042330015
global,0.2696411251212415,0.996415770609319,0.042400498
global,0.26990291262135924,0.996415770609319,0.04281343
global,0.27016520894071916,0.996415770609319,0.043041162
global,0.2704280155642023,0.996415770609319,0.043070257
global,0.27069133398247325,0.996415770609319,0.0431198
global,0.2709551656920078,0.996415770609319,0.04335164
global,0.27121951219512197,0.996415770609319,0.043366224
global,0.271484375,0.996415770609319,0.043383133
global,0.27174975562072334,0.996415770609319,0.04357732
global,0.2720156555772994,0.996415770609319,0.04361665
global,0.2722820763956905,0.996415770609319,0.043763477
global,0.2725490196078431,0.996415770609319,0.04397608
global,0.2728164867517174,0.996415770609319,0.04441304
global,0.2730844793713163,0.996415770609319,0.04456644
global,0.27335299901671584,0.996415770609319,0.04466583
global,0.2736220472440945,0.996415770609319,0.045013852
global,0.2738916256157635,0.996415770609319,0.045490947
global,0.27416173570019725,0.996415770609319,0.045576505
global,0.2744323790720632,0.996415770609319,0.04567458
global,0.274703557312253,0.996415770609319,0.045939907
global,0.27497527200791294,0.996415770609319,0.046187617
global,0.27524752475247527,0.996415770609319,0.046307124
global,0.2755203171456888,0.996415770609319,0.04648231
global,0.2757936507936508,0.996415770609319,0.046663392
global,0.27606752730883816,0.996415770609319,0.04679766
global,0.27634194831013914,0.996415770609319,0.04681554
global,0.2766169154228856,0.996415770609319,0.046966497
global,0.27689243027888444,0.996415770609319,0.047254115
global,0.27716849451645065,0.996415770609319,0.047403
global,0.2774451097804391,0.996415770609319,0.047569755
global,0.2777222777222777,0.996415770609319,0.04795941
global,0.277,0.992831541218638,0.048264842
global,0.2772772772772773,0.992831541218638,0.048415415
global,0.2775551102204409,0.992831541218638,0.04858895
global,0.2768304914744233,0.989247311827957,0.048637867
global,0.27710843373493976,0.989247311827957,0.048918676
global,0.27738693467336684,0.989247311827957,0.048962686
global,0.2776659959758551,0.989247311827957,0.05000056
global,0.27794561933534745,0.989247311827957,0.050107166
global,0.2782258064516129,0.989247311827957,0.050245166
global,0.2785065590312815,0.989247311827957,0.05024842
global,0.2787878787878788,0.989247311827957,0.05062185
global,0.27906976744186046,0.989247311827957,0.050676994
global,0.2793522267206478,0.989247311827957,0.050821744
global,0.2796352583586626,0.989247311827957,0.051193554
global,0.2799188640973631,0.989247311827957,0.05134423
global,0.2802030456852792,0.989247311827957,0.051405102
global,0.2804878048780488,0.989247311827957,0.051980153
global,0.2807731434384537,0.989247311827957,0.052260716
global,0.28105906313645623,0.989247311827957,0.05235677
global,0.28134556574923547,0.989247311827957,0.052569997
global,0.2816326530612245,0.989247311827957,0.052620497
global,0.2819203268641471,0.989247311827957,0.052688148
global,0.28118609406952966,0.985663082437276,0.052823454
global,0.28147389969293757,0.985663082437276,0.05310233
global,0.2817622950819672,0.985663082437276,0.053286288
global,0.28205128205128205,0.985663082437276,0.053287815
global,0.28234086242299794,0.985663082437276,0.053581264
global,0.28263103802672146,0.985663082437276,0.053903908
global,0.2829218106995885,0.985663082437276,0.05412513
global,0.28321318228630277,0.985663082437276,0.054206356
global,0.28350515463917525,0.985663082437276,0.054213274
global,0.2837977296181631,0.985663082437276,0.05427716
global,0.2840909090909091,0.985663082437276,0.05455087
global,0.2843846949327818,0.985663082437276,0.054568604
global,0.28467908902691513,0.985663082437276,0.054770146
global,0.2849740932642487,0.985663082437276,0.054842822
global,0.28526970954356845,0.985663082437276,0.054877877
global,0.28556593977154726,0.985663082437276,0.054926027
global,0.28586278586278585,0.985663082437276,0.055039983
global,0.2861602497398543,0.985663082437276,0.055270676
global,0.2864583333333333,0.985663082437276,0.05574085
global,0.2867570385818561,0.985663082437276,0.055859257
global,0.2870563674321503,0.985663082437276,0.05596864
global,0.28735632183908044,0.985663082437276,0.05619053
global,0.28765690376569036,0.985663082437276,0.056420892
global,0.2879581151832461,0.985663082437276,0.056455836
global,0.2882599580712788,0.985663082437276,0.056650195
global,0.2885624344176285,0.985663082437276,0.05702215
global,0.28886554621848737,0.985663082437276,0.057355326
global,0.2891692954784437,0.985663082437276,0.0575635
global,0.2894736842105263,0.985663082437276,0.05778211
global,0.2897787144362487,0.985663082437276,0.05832639
global,0.290084388185654,0.985663082437276,0.05841607
global,0.29039070749736007,0.985663082437276,0.058463123
global,0.29069767441860467,0.985663082437276,0.058523495
global,0.291005291005291,0.985663082437276,0.058546733
global,0.2913135593220339,0.985663082437276,0.058571156
global,0.2916224814422057,0.985663082437276,0.058660537
global,0.291932059447983,0.985663082437276,0.059000302
global,0.2922422954303932,0.985663082437276,0.059086382
global,0.2925531914893617,0.985663082437276,0.05914516
global,0.2928647497337593,0.985663082437276,0.05939489
global,0.2931769722814499,0.985663082437276,0.05943725
global,0.2934898612593383,0.985663082437276,0.059498318
global,0.2938034188034188,0.985663082437276,0.059505593
global,0.29411764705882354,0.985663082437276,0.059564617
global,0.2944325481798715,0.985663082437276,0.059564997
global,0.2947481243301179,0.985663082437276,0.059998885
global,0.29506437768240346,0.985663082437276,0.060101803
global,0.2953813104189044,0.985663082437276,0.060220253
global,0.2956989247311828,0.985663082437276,0.060472947
global,0.2960172228202368,0.985663082437276,0.060676202
global,0.2963362068965517,0.985663082437276,0.061006177
global,0.296655879180151,0.985663082437276,0.06104779
global,0.296976241900648,0.985663082437276,0.061445404
global,0.2972972972972973,0.985663082437276,0.061487284
global,0.2976190476190476,0.985663082437276,0.061617322
global,0.2979414951245937,0.985663082437276,0.06163901
global,0.2982646420824295,0.985663082437276,0.06214877
global,0.2985884907709012,0.985663082437276,0.062210478
global,0.29891304347826086,0.985663082437276,0.06228359
global,0.2992383025027203,0.985663082437276,0.06289488
global,0.2995642701525055,0.985663082437276,0.06325805
global,0.2998909487459106,0.985663082437276,0.0633022
global,0.3002183406113537,0.985663082437276,0.06337535
global,0.3005464480874317,0.985663082437276,0.06358562
global,0.30087527352297594,0.985663082437276,0.06364174
global,0.30120481927710846,0.985663082437276,0.06430618
global,0.30153508771929827,0.985663082437276,0.064375505
global,0.3018660812294182,0.985663082437276,0.06453883
global,0.3021978021978022,0.985663082437276,0.06455924
global,0.3025302530253025,0.985663082437276,0.06526422
global,0.30286343612334804,0.985663082437276,0.065579355
global,0.3031973539140022,0.985663082437276,0.06560985
global,0.30353200883002207,0.985663082437276,0.065691546
global,0.30386740331491713,0.985663082437276,0.06596407
global,0.30420353982300885,0.985663082437276,0.066007674
global,0.30454042081949056,0.985663082437276,0.06608394
global,0.3048780487804878,0.985663082437276,0.06609989
global,0.3052164261931188,0.985663082437276,0.06681217
global,0.3055555555555556,0.985663082437276,0.06707005
global,0.30589543937708563,0.985663082437276,0.06713314
global,0.3062360801781737,0.985663082437276,0.06798879
global,0.30657748049052397,0.985663082437276,0.068069
global,0.30691964285714285,0.985663082437276,0.06812191
global,0.30726256983240224,0.985663082437276,0.06822764
global,0.3076062639821029,0.985663082437276,0.06829368
global,0.3079507278835386,0.985663082437276,0.068534665
global,0.30829596412556054,0.985663082437276,0.06869393
global,0.30864197530864196,0.985663082437276,0.068698764
global,0.3089887640449438,0.985663082437276,0.068846405
global,0.3093363329583802,0.985663082437276,0.069084615
global,0.3096846846846847,0.985663082437276,0.06912893
global,0.3100338218714769,0.985663082437276,0.06950156
global,0.31038374717832956,0.985663082437276,0.069541484
global,0.3107344632768362,0.985663082437276,0.0698027
global,0.31108597285067874,0.985663082437276,0.06980516
global,0.3114382785956965,0.985663082437276,0.0699121
global,0.31179138321995464,0.985663082437276,0.069960654
global,0.31214528944381387,0.985663082437276,0.07014782
global,0.3125,0.985663082437276,0.07029414
global,0.31285551763367464,0.985663082437276,0.07030511
global,0.3132118451025057,0.985663082437276,0.070319
global,0.31356898517673887,0.985663082437276,0.070655175
global,0.3139269406392694,0.985663082437276,0.07085644
global,0.3142857142857143,0.985663082437276,0.07100174
global,0.3146453089244851,0.985663082437276,0.071032286
global,0.3150057273768614,0.985663082437276,0.07119751
global,0.31536697247706424,0.985663082437276,0.07160426
global,0.3157290470723307,0.985663082437276,0.07190485
global,0.3160919540229885,0.985663082437276,0.07234065
global,0.31645569620253167,0.985663082437276,0.0728003
global,0.31682027649769584,0.985663082437276,0.07304601
global,0.31718569780853517,0.985663082437276,0.0733834
global,0.31755196304849886,0.985663082437276,0.07348086
global,0.3179190751445087,0.985663082437276,0.073991925
global,0.31828703703703703,0.985663082437276,0.07409044
global,0.3186558516801854,0.985663082437276,0.07461885
global,0.3190255220417633,0.985663082437276,0.07487072
global,0.31939605110336816,0.985663082437276,0.07518137
global,0.31976744186046513,0.985663082437276,0.07525964
global,0.320139697322468,0.985663082437276,0.075869195
global,0.32051282051282054,0.985663082437276,0.07628327
global,0.3208868144690782,0.985663082437276,0.07632187
global,0.3212616822429907,0.985663082437276,0.076651886
global,0.32046783625730996,0.982078853046595,0.07666915
global,0.32084309133489464,0.982078853046595,0.0767606
global,0.3212192262602579,0.982078853046595,0.07703985
global,0.3215962441314554,0.982078853046595,0.07740364
global,0.3207990599294947,0.978494623655914,0.077429324
global,0.3211764705882353,0.978494623655914,0.07761648
global,0.3215547703180212,0.978494623655914,0.07763001
global,0.32193396226415094,0.978494623655914,0.07770089
global,0.32231404958677684,0.978494623655914,0.078456596
global,0.32269503546099293,0.978494623655914,0.078472994
global,0.3230769230769231,0.978494623655914,0.07864389
global,0.3234597156398104,0.978494623655914,0.0788557
global,0.3238434163701068,0.978494623655914,0.07908318
global,0.32422802850356297,0.978494623655914,0.07918927
global,0.32461355529131986,0.978494623655914,0.079227746
global,0.325,0.978494623655914,0.07959709
global,0.3253873659117998,0.978494623655914,0.07974397
global,0.32577565632458233,0.978494623655914,0.07985758
global,0.32616487455197135,0.978494623655914,0.08028357
global,0.326555023923445,0.978494623655914,0.08040569
global,0.3269461077844311,0.978494623655914,0.08042709
global,0.3273381294964029,0.978494623655914,0.08107577
global,0.3277310924369748,0.978494623655914,0.081855506
global,0.3269230769230769,0.974910394265233,0.08230603
global,0.32731648616125153,0.974910394265233,0.08241005
global,0.327710843373494,0.974910394265233,0.08241266
global,0.3281061519903498,0.974910394265233,0.08241482
global,0.3285024154589372,0.974910394265233,0.0825716
global,0.32889963724304716,0.974910394265233,0.08264578
global,0.32929782082324455,0.974910394265233,0.08421662
global,0.3296969696969697,0.974910394265233,0.08437397
global,0.3288834951456311,0.9713261648745519,0.08474811
global,0.3292831105710814,0.9713261648745519,0.08480732
global,0.32968369829683697,0.9713261648745519,0.085190974
global,0.33008526187576126,0.9713261648745519,0.08667062
global,0.3304878048780488,0.9713261648745519,0.08735075
global,0.3308913308913309,0.9713261648745519,0.08735668
global,0.3312958435207824,0.9713261648745519,0.087751366
global,0.3317013463892289,0.9713261648745519,0.08802163
global,0.3321078431372549,0.9713261648745519,0.08829562
global,0.3325153374233129,0.9713261648745519,0.088581495
global,0.33292383292383293,0.9713261648745519,0.08882185
global,0.33210332103321033,0.967741935483871,0.08914461
global,0.33251231527093594,0.967741935483871,0.08917173
global,0.33292231812577067,0.967741935483871,0.089910455
global,0.3333333333333333,0.967741935483871,0.09049138
global,0.3337453646477132,0.967741935483871,0.09050965
global,0.3341584158415842,0.967741935483871,0.09085129
global,0.3345724907063197,0.967741935483871,0.09125503
global,0.3349875930521092,0.967741935483871,0.09141041
global,0.3341614906832298,0.96415770609319,0.091891624
global,0.3345771144278607,0.96415770609319,0.0920657
global,0.33499377334993774,0.96415770609319,0.09215561
global,0.33541147132169574,0.96415770609319,0.09246988
global,0.3358302122347066,0.96415770609319,0.09257304
global,0.33625,0.96415770609319,0.092584655
global,0.33667083854818525,0.96415770609319,0.09309426
global,0.33709273182957394,0.96415770609319,0.09310345
global,0.33751568381430364,0.96415770609319,0.09364578
global,0.3379396984924623,0.96415770609319,0.09365118
global,0.3383647798742138,0.96415770609319,0.093829095
global,0.33879093198992444,0.96415770609319,0.094212
global,0.33921815889029006,0.96415770609319,0.09479032
global,0.33964646464646464,0.96415770609319,0.09576502
global,0.34007585335018964,0.96415770609319,0.09586158
global,0.34050632911392403,0.96415770609319,0.09616465
global,0.3409378960709759,0.96415770609319,0.09694997
global,0.3413705583756345,0.96415770609319,0.09835403
global,0.3405336721728081,0.9605734767025089,0.099197075
global,0.34096692111959287,0.9605734767025089,0.0993647
global,0.3414012738853503,0.9605734767025089,0.09940774
global,0.34183673469387754,0.9605734767025089,0.0995601
global,0.34227330779054915,0.9605734767025089,0.09975432
global,0.34271099744245526,0.9605734767025089,0.10063377
global,0.34314980793854033,0.9605734767025089,0.10095841
global,0.3435897435897436,0.9605734767025089,0.10206574
global,0.34403080872913994,0.9605734767025089,0.10217684
global,0.3444730077120823,0.9605734767025089,0.102370806
global,0.34491634491634493,0.9605734767025089,0.10260453
global,0.34536082474226804,0.9605734767025089,0.10273096
global,0.34580645161290324,0.9605734767025089,0.10312644
global,0.3462532299741602,0.9605734767025089,0.1034207
global,0.34670116429495473,0.9605734767025089,0.1036329
global,0.3471502590673575,0.9605734767025089,0.104162656
global,0.3476005188067445,0.9605734767025089,0.10421735
global,0.34805194805194806,0.9605734767025089,0.10488378
global,0.34850455136540964,0.9605734767025089,0.104944885
global,0.3489583333333333,0.9605734767025089,0.105107315
global,0.3494132985658409,0.9605734767025089,0.1055377
global,0.34986945169712796,0.9605734767025089,0.10556142
global,0.3503267973856209,0.9605734767025089,0.106220976
global,0.3507853403141361,0.9605734767025089,0.10670628
global,0.35124508519003933,0.9605734767025089,0.107405044
global,0.35170603674540685,0.9605734767025089,0.107753396
global,0.35216819973718794,0.9605734767025089,0.1081292
global,0.3526315789473684,0.9605734767025089,0.108571425
global,0.3530961791831357,0.9605734767025089,0.10865908
global,0.35356200527704484,0.9605734767025089,0.10873064
global,0.35402906208718626,0.9605734767025089,0.10875046
global,0.3544973544973545,0.9605734767025089,0.109229386
global,0.35496688741721855,0.9605734767025089,0.110062145
global,0.35543766578249336,0.9605734767025089,0.11025133
global,0.3559096945551129,0.9605734767025089,0.1107547
global,0.35638297872340424,0.9605734767025089,0.11075822
global,0.35685752330226367,0.9605734767025089,0.11134723
global,0.35733333333333334,0.9605734767025089,0.11181472
global,0.35781041388518026,0.9605734767025089,0.11192025
global,0.3582887700534759,0.9605734767025089,0.11202027
global,0.357429718875502,0.956989247311828,0.11275411
global,0.3579088471849866,0.956989247311828,0.11444694
global,0.35838926174496644,0.956989247311828,0.11446424
global,0.3588709677419355,0.956989247311828,0.11516998
global,0.35935397039030953,0.956989247311828,0.11526973
global,0.35983827493261455,0.956989247311828,0.115375765
global,0.3603238866396761,0.956989247311828,0.11552201
global,0.3608108108108108,0.956989247311828,0.11579798
global,0.36129905277401897,0.956989247311828,0.11581402
global,0.3617886178861789,0.956989247311828,0.11623733
global,0.3622795115332429,0.956989247311828,0.11723656
global,0.36277173913043476,0.956989247311828,0.11729619
global,0.363265306122449,0.956989247311828,0.11751076
global,0.3637602179836512,0.956989247311828,0.117888816
global,0.36425648021828105,0.956989247311828,0.11798962
global,0.3633879781420765,0.953405017921147,0.118434556
global,0.36388508891928867,0.953405017921147,0.118470274
global,0.3643835616438356,0.953405017921147,0.11849845
global,0.36488340192043894,0.953405017921147,0.11878446
global,0.364010989010989,0.9498207885304659,0.12011221
global,0.36451169188445665,0.9498207885304659,0.1207151
global,0.3650137741046832,0.9498207885304659,0.12095608
global,0.36551724137931035,0.9498207885304659,0.12137689
global,0.3660220994475138,0.9498207885304659,0.12178077
global,0.3665283540802213,0.9498207885304659,0.12260671
global,0.3670360110803324,0.9498207885304659,0.12295713
global,0.36754507628294036,0.9498207885304659,0.12336725
global,0.3680555555555556,0.9498207885304659,0.12392725
global,0.36856745479833103,0.9498207885304659,0.124869004
global,0.36908077994428967,0.9498207885304659,0.12593159
global,0.3695955369595537,0.9498207885304659,0.1275323
global,0.37011173184357543,0.9498207885304659,0.12778223
global,0.3706293706293706,0.9498207885304659,0.12782373
global,0.3711484593837535,0.9498207885304659,0.12844248
global,0.37166900420757365,0.9498207885304659,0.1293536
global,0.37219101123595505,0.9498207885304659,0.12940975
global,0.3727144866385373,0.9498207885304659,0.12970692
global,0.3732394366197183,0.9498207885304659,0.13004744
global,0.37376586741889983,0.9498207885304659,0.13048872
global,0.3742937853107345,0.9498207885304659,0.13056386
global,0.37482319660537483,0.9498207885304659,0.13063169
global,0.37535410764872523,0.9498207885304659,0.13102081
global,0.375886524822695,0.9498207885304659,0.13154738
global,0.37642045454545453,0.9498207885304659,0.13182075
global,0.37695590327169276,0.9498207885304659,0.13186446
global,0.37749287749287747,0.9498207885304659,0.13224661
global,0.3780313837375178,0.9498207885304659,0.13241808
global,0.37857142857142856,0.9498207885304659,0.13248625
global,0.3791130185979971,0.9498207885304659,0.1326556
global,0.37965616045845274,0.9498207885304659,0.13379905
global,0.3802008608321377,0.9498207885304659,0.13484704
global,0.3807471264367816,0.9498207885304659,0.13516921
global,0.381294964028777,0.9498207885304659,0.13733244
global,0.3804034582132565,0.946236559139785,0.13788532
global,0.38095238095238093,0.946236559139785,0.1386065
global,0.3815028901734104,0.946236559139785,0.13913672
global,0.38205499276411,0.946236559139785,0.1391414
global,0.3826086956521739,0.946236559139785,0.13925746
global,0.38316400580551524,0.946236559139785,0.14016268
global,0.38372093023255816,0.946236559139785,0.14033546
global,0.38282387190684136,0.942652329749104,0.14050551
global,0.38338192419825073,0.942652329749104,0.14086919
global,0.38394160583941606,0.942652329749104,0.14095551
global,0.3845029239766082,0.942652329749104,0.14116703
global,0.3850658857979502,0.942652329749104,0.1423082
global,0.38563049853372433,0.942652329749104,0.14268023
global,0.38619676945668135,0.942652329749104,0.14318278
global,0.38676470588235295,0.942652329749104,0.143773
global,0.3873343151693667,0.942652329749104,0.14408968
global,0.387905604719764,0.942652329749104,0.1444181
global,0.3870014771048744,0.9390681003584229,0.14496349
global,0.3875739644970414,0.9390681003584229,0.14510302
global,0.38814814814814813,0.9390681003584229,0.14534873
global,0.3887240356083086,0.9390681003584229,0.14537337
global,0.38930163447251115,0.9390681003584229,0.14541963
global,0.3898809523809524,0.9390681003584229,0.14558253
global,0.39046199701937406,0.9390681003584229,0.14699976
global,0.39104477611940297,0.9390681003584229,0.14791124
global,0.39162929745889385,0.9390681003584229,0.1483276
global,0.39221556886227543,0.9390681003584229,0.14841922
global,0.39280359820089955,0.9390681003584229,0.15229613
global,0.3933933933933934,0.9390681003584229,0.1528472
global,0.39398496240601505,0.9390681003584229,0.15446697
global,0.39457831325301207,0.9390681003584229,0.15468375
global,0.3951734539969834,0.9390681003584229,0.15681754
global,0.3957703927492447,0.9390681003584229,0.15832673
global,0.394856278366112,0.9354838709677419,0.15839598
global,0.3939393939393939,0.931899641577061,0.15890053
global,0.3945371775417299,0.931899641577061,0.15900768
global,0.3951367781155015,0.931899641577061,0.1596812
global,0.395738203957382,0.931899641577061,0.16028152
global,0.39634146341463417,0.931899641577061,0.16063355
global,0.3969465648854962,0.931899641577061,0.16094913
global,0.39755351681957185,0.931899641577061,0.16352275
global,0.3981623277182236,0.931899641577061,0.16418414
global,0.3987730061349693,0.931899641577061,0.16489811
global,0.39938556067588327,0.931899641577061,0.16620205
global,0.4,0.931899641577061,0.16660939
global,0.40061633281972264,0.931899641577061,0.1674263
global,0.4012345679012346,0.931899641577061,0.16769463
global,0.401854714064915,0.931899641577061,0.16858633
global,0.4024767801857585,0.931899641577061,0.1689022
global,0.40310077519379844,0.931899641577061,0.16907997
global,0.40372670807453415,0.931899641577061,0.1702201
global,0.40435458786936235,0.931899641577061,0.17041337
global,0.40342679127725856,0.9283154121863799,0.17381012
global,0.4040561622464899,0.9283154121863799,0.17414519
global,0.4046875,0.9283154121863799,0.17581336
global,0.405320813771518,0.9283154121863799,0.17738847
global,0.4059561128526646,0.9283154121863799,0.17822184
global,0.4065934065934066,0.9283154121863799,0.17868122
global,0.40723270440251574,0.9283154121863799,0.1799146
global,0.4078740157480315,0.9283154121863799,0.1799225
global,0.4085173501577287,0.9283154121863799,0.18123747
global,0.40916271721958924,0.9283154121863799,0.18125975
global,0.4098101265822785,0.9283154121863799,0.18199047
global,0.410459587955626,0.9283154121863799,0.1837939
global,0.4111111111111111,0.9283154121863799,0.1838849
global,0.4117647058823529,0.9283154121863799,0.18404642
global,0.4124203821656051,0.9283154121863799,0.18523753
global,0.4130781499202552,0.9283154121863799,0.18548448
global,0.41373801916932906,0.9283154121863799,0.18603635
global,0.4128,0.9247311827956989,0.18730359
global,0.41346153846153844,0.9247311827956989,0.18914895
global,0.41412520064205455,0.9247311827956989,0.18941772
global,0.41479099678456594,0.9247311827956989,0.19123353
global,0.41545893719806765,0.9247311827956989,0.19127142
global,0.4161290322580645,0.9247311827956989,0.1923298
global,0.4168012924071082,0.9247311827956989,0.19255824
global,0.4174757281553398,0.9247311827956989,0.19299683
global,0.4181523500810373,0.9247311827956989,0.19478591
global,0.41883116883116883,0.9247311827956989,0.19504635
global,0.4195121951219512,0.9247311827956989,0.1958909
global,0.4201954397394137,0.9247311827956989,0.19717029
global,0.4192495921696574,0.921146953405018,0.19732113
global,0.4199346405228758,0.921146953405018,0.19742665
global,0.4206219312602291,0.921146953405018,0.1984145
global,0.42131147540983604,0.921146953405018,0.19868375
global,0.4220032840722496,0.921146953405018,0.19885248
global,0.42269736842105265,0.921146953405018,0.19909048
global,0.4233937397034596,0.921146953405018,0.19936156
global,0.4240924092409241,0.921146953405018,0.19968212
global,0.4231404958677686,0.9175627240143369,0.20074232
global,0.423841059602649,0.9175627240143369,0.20128259
global,0.42454394693200664,0.9175627240143369,0.20174603
global,0.42524916943521596,0.9175627240143369,0.20185538
global,0.4259567387687188,0.9175627240143369,0.20310356
global,0.4266666666666667,0.9175627240143369,0.20379001
global,0.4273789649415693,0.9175627240143369,0.20570005
global,0.4280936454849498,0.9175627240143369,0.20629384
global,0.4288107202680067,0.9175627240143369,0.20685022
global,0.42953020134228187,0.9175627240143369,0.20712432
global,0.43025210084033616,0.9175627240143369,0.20756093
global,0.43097643097643096,0.9175627240143369,0.20860127
global,0.4317032040472175,0.9175627240143369,0.20921192
global,0.43243243243243246,0.9175627240143369,0.20922153
global,0.43316412859560066,0.9175627240143369,0.2093038
global,0.43389830508474575,0.9175627240143369,0.20949051
global,0.43463497453310695,0.9175627240143369,0.21111438
global,0.43537414965986393,0.9175627240143369,0.21121265
global,0.43611584327086883,0.9175627240143369,0.21126987
global,0.4351535836177474,0.9139784946236559,0.21307111
global,0.4358974358974359,0.9139784946236559,0.21412605
global,0.4366438356164384,0.9139784946236559,0.2146956
global,0.43739279588336194,0.9139784946236559,0.21473067
global,0.4381443298969072,0.9139784946236559,0.21546505
global,0.4388984509466437,0.9139784946236559,0.21704435
global,0.4396551724137931,0.9139784946236559,0.21824114
global,0.44041450777202074,0.9139784946236559,0.21914354
global,0.4411764705882353,0.9139784946236559,0.22088937
global,0.44020797227036396,0.910394265232975,0.22089933
global,0.4409722222222222,0.910394265232975,0.22115362
global,0.44173913043478263,0.910394265232975,0.22156084
global,0.4425087108013937,0.910394265232975,0.22348072
global,0.4432809773123909,0.910394265232975,0.22582377
global,0.44405594405594406,0.910394265232975,0.22707145
global,0.4448336252189142,0.910394265232975,0.22734553
global,0.4456140350877193,0.910394265232975,0.22815555
global,0.44639718804920914,0.910394265232975,0.2290092
global,0.4471830985915493,0.910394265232975,0.22989084
global,0.4479717813051146,0.910394265232975,0.230049
global,0.44876325088339225,0.910394265232975,0.23090783
global,0.4495575221238938,0.910394265232975,0.23099296
global,0.450354609929078,0.910394265232975,0.23240277
global,0.4511545293072824,0.910394265232975,0.23305355
global,0.45195729537366547,0.910394265232975,0.23415886
global,0.45276292335115864,0.910394265232975,0.23420133
global,0.4517857142857143,0.9068100358422939,0.23599382
global,0.45080500894454384,0.9032258064516129,0.23694909
global,0.45161290322580644,0.9032258064516129,0.23753652
global,0.4524236983842011,0.9032258064516129,0.23763783
global,0.45323741007194246,0.9032258064516129,0.23821668
global,0.4540540540540541,0.9032258064516129,0.23901372
global,0.4548736462093863,0.9032258064516129,0.23937118
global,0.45569620253164556,0.9032258064516129,0.24022865
global,0.45471014492753625,0.899641577060932,0.24251154
global,0.455535390199637,0.899641577060932,0.2425782
global,0.45636363636363636,0.899641577060932,0.2428401
global,0.45719489981785066,0.899641577060932,0.24367216
global,0.458029197080292,0.899641577060932,0.24429621
global,0.45886654478976235,0.899641577060932,0.24462579
global,0.4597069597069597,0.899641577060932,0.24500266
global,0.46055045871559636,0.899641577060932,0.24960291
global,0.46139705882352944,0.899641577060932,0.24980849
global,0.4622467771639042,0.899641577060932,0.25194523
global,0.46309963099630996,0.899641577060932,0.252055
global,0.46395563770794823,0.899641577060932,0.25513154
global,0.4648148148148148,0.899641577060932,0.25818664
global,0.46567717996289426,0.899641577060932,0.25932932
global,0.46654275092936803,0.899641577060932,0.26070777
global,0.46741154562383613,0.899641577060932,0.26256448
global,0.46828358208955223,0.899641577060932,0.26302767
global,0.4691588785046729,0.899641577060932,0.263173
global,0.4700374531835206,0.899641577060932,0.2687557
global,0.4709193245778612,0.899641577060932,0.2694573
global,0.4718045112781955,0.899641577060932,0.27249065
global,0.4726930320150659,0.899641577060932,0.27441385
global,0.47358490566037736,0.899641577060932,0.27570483
global,0.47448015122873344,0.899641577060932,0.2765899
global,0.4753787878787879,0.899641577060932,0.27692842
global,0.47438330170777987,0.8960573476702509,0.2771999
global,0.47338403041825095,0.8924731182795699,0.28028595
global,0.4723809523809524,0.8888888888888888,0.281028
global,0.4732824427480916,0.8888888888888888,0.28147858
global,0.47418738049713194,0.8888888888888888,0.2843824
global,0.47509578544061304,0.8888888888888888,0.28448504
global,0.4760076775431862,0.8888888888888888,0.2862445
global,0.47692307692307695,0.8888888888888888,0.28695858
global,0.47784200385356457,0.8888888888888888,0.2882967
global,0.47876447876447875,0.8888888888888888,0.29042313
global,0.4796905222437137,0.8888888888888888,0.2952914
global,0.4806201550387597,0.8888888888888888,0.2960908
global,0.4815533980582524,0.8888888888888888,0.2979433
global,0.48249027237354086,0.8888888888888888,0.2980786
global,0.4834307992202729,0.8888888888888888,0.30009562
global,0.484375,0.8888888888888888,0.300695
global,0.48532289628180036,0.8888888888888888,0.30160213
