mae,rmse,medae,wape,smape,bias_error_medio,pct_subestima,pct_sobrestima,pct_error_abs_le_1d,pct_error_abs_le_3d,pct_error_abs_le_7d,subestimacion_media_solo_subestimados,subestimacion_mediana_solo_subestimados,subestimacion_p90_solo_subestimados,sobreestimacion_media_solo_sobrestimados,sobreestimacion_mediana_solo_sobrestimados,sobreestimacion_p90_solo_sobrestimados,costo_asimetrico_2x,costo_asimetrico_3x,precision_plos_27,recall_plos_27,f1_plos_27,fold
2.845516972243786,6.766180772939473,0.9546579122543335,0.45244311442229374,0.4636471907307788,-0.9317637465301917,0.47960251046025104,0.520397489539749,0.5120292887029289,0.7792887029288703,0.8990585774058577,3.9379284265517147,1.3686115741729736,10.270329856872557,1.8387417927459258,0.7857142686843872,3.941677379608154,4.734157331630775,6.622797691017763,0.8360655737704918,0.5257731958762887,0.6455696202531646,1
3.1166217846476383,7.885288101029303,0.9385535717010498,0.495055317125879,0.46824683760824287,-1.192681146029648,0.46234309623430964,0.5376569037656904,0.5256276150627615,0.772489539748954,0.8980125523012552,4.660286879782223,1.4599430561065674,12.498460006713868,1.789189932411283,0.7128832936286926,4.198689317703249,5.271273249986281,7.425924715324925,0.6666666666666666,0.32989690721649484,0.4413793103448276,2
3.0393504205171533,8.48857923113542,0.9067283868789673,0.45589064125104095,0.4475918525353825,-1.344243758424306,0.475418410041841,0.524581589958159,0.5392259414225942,0.7996861924686193,0.8990585774058577,4.610248663441182,1.3186545372009277,11.257447814941406,1.6156749441283769,0.7081842422485352,3.4405800819396997,5.231147509987883,7.422944599458613,0.7288135593220338,0.44329896907216493,0.5512820512820512,3
2.976387598929794,7.413812606897498,0.9286001920700073,0.4694261394994623,0.46790848756122716,-1.0812126556762094,0.47960251046025104,0.520397489539749,0.5172594142259415,0.7881799163179917,0.8980125523012552,4.230169949185758,1.3930765390396118,11.565243625640866,1.8208917042717863,0.7725025415420532,3.6624830245971687,5.005187726232796,7.033987853535797,0.75,0.42857142857142855,0.5454545454545454,4
3.1121576575242824,8.733604653113623,0.9437301754951477,0.45506618546838196,0.46210928571639,-1.325024803718513,0.4848326359832636,0.5151673640167364,0.5177824267782427,0.7777196652719666,0.9037656903765691,4.575993994550283,1.3912091255187988,10.451953125,1.7345167596328077,0.7636946439743042,4.2645257949829105,5.33074888814568,7.549340118767078,0.7540983606557377,0.46938775510204084,0.5786163522012578,5
