modelo,alcance,segmento,tramo_real,metrica,valor,ic95_inf,ic95_sup,n_boot,n
XGB,segmento_tramo_real,programado,7-13,pup,0.7818181818181819,0.7,0.8545454545454545,2000,110
XGB,segmento_tramo_real,programado,7-13,mae_asimetrico_alpha_2,7.731055394545454,6.852521354772727,8.682204374909091,2000,110
XGB,segmento_tramo_real,programado,7-13,precision_plos_14,0.0,0.0,0.0,2000,110
XGB,segmento_tramo_real,programado,7-13,recall_plos_14,0.0,0.0,0.0,2000,110
XGB,segmento_tramo_real,programado,7-13,f1_plos_14,0.0,0.0,0.0,2000,110
XGB,segmento_tramo_real,programado,14+ (PLOS),mae,14.472726076767676,11.717707348686869,17.95582704805555,2000,99
XGB,segmento_tramo_real,programado,14+ (PLOS),rmse,21.400492650853046,15.404855034472673,27.36252874245074,2000,99
XGB,segmento_tramo_real,programado,14+ (PLOS),medae,10.485923999999997,8.064747,13.352895700000001,2000,99
XGB,segmento_tramo_real,programado,14+ (PLOS),me,-9.86079951111111,-13.703070540353533,-6.21877130469697,2000,99
XGB,segmento_tramo_real,programado,14+ (PLOS),pup,0.7777777777777778,0.696969696969697,0.8585858585858586,2000,99
XGB,segmento_tramo_real,programado,14+ (PLOS),mae_asimetrico_alpha_2,26.639488870707073,20.82556144818182,33.279894908080806,2000,99
XGB,segmento_tramo_real,programado,14+ (PLOS),precision_plos_14,1.0,1.0,1.0,2000,99
XGB,segmento_tramo_real,programado,14+ (PLOS),recall_plos_14,0.6262626262626263,0.5252525252525253,0.7171717171717171,2000,99
XGB,segmento_tramo_real,programado,14+ (PLOS),f1_plos_14,0.7701863354037267,0.6973684210526315,0.8352941176470587,2000,99
