modelo,tramo,n_casos,mae,rmse,medae,me,pup,mae_asimetrico_alpha_2,pct_error_abs_le_1d,pct_error_abs_le_3d,pct_error_abs_le_7d,los_real_promedio,los_pred_promedio
XGB,0-2,1183,1.0841779425702454,1.64353686012271,0.8430432081222534,1.064280534032433,0.060862214708368556,1.0941266468391515,0.6043956043956044,0.937447168216399,0.9915469146238377,1.2299239222316145,2.2942044562640476
XGB,3-6,680,1.6042325577315162,2.275889571477763,1.2192096710205078,-0.6090561828192542,0.8014705882352942,2.7108769280069014,0.39705882352941174,0.8647058823529412,0.9838235294117647,4.0323529411764705,3.4232967583572163
XGB,7-13,249,3.966439896798038,4.681543838177201,3.768439769744873,-2.7783844447040176,0.7991967871485943,7.338852067549066,0.1285140562248996,0.3815261044176707,0.9036144578313253,9.028112449799197,6.24972800509518
XGB,14-26,157,9.370193717586007,10.59988148317226,9.470834732055664,-8.447983024226632,0.9044585987261147,18.279282088492327,0.03821656050955414,0.11464968152866242,0.3184713375796178,18.67515923566879,10.227176211442158
XGB,27+,122,30.158462282086983,38.84039615523585,23.1319580078125,-30.158462282086983,1.0,60.316924564173966,0.0,0.0,0.040983606557377046,46.81967213114754,16.66120984906056
