modelo,tramo,n_casos,mae,rmse,medae,me,pup,mae_asimetrico_alpha_2,pct_error_abs_le_1d,pct_error_abs_le_3d,pct_error_abs_le_7d,los_real_promedio,los_pred_promedio
LR,0-2,1183,0.868802509872592,2.481830963092903,0.39375555560223696,0.6719412189102373,0.3305156382079459,0.9672331553537696,0.7869822485207101,0.9518174133558749,0.989010989010989,1.2299239222316145,1.9018651411418517
LR,3-6,680,1.7055448418510928,2.8919722479469567,1.0759246495207584,0.0734882470617507,0.6132352941176471,2.521573139245764,0.4823529411764706,0.8544117647058823,0.9676470588235294,4.0323529411764705,4.105841188238221
LR,7-13,249,4.551224435350907,6.22608108322201,3.905890141522444,-1.6431424619091406,0.7630522088353414,7.648407883980933,0.12449799196787148,0.36947791164658633,0.8433734939759037,9.028112449799197,7.384969987890056
LR,14-26,157,13.632028939378278,26.342846374118285,9.303074133824154,-0.9307415253326439,0.7197452229299363,20.913414171733738,0.03184713375796178,0.12738853503184713,0.36942675159235666,18.67515923566879,17.744417710336148
LR,27+,122,86.08346377687585,306.2249455890796,24.42976829197202,51.73570530493897,0.6311475409836066,103.25734301284429,0.01639344262295082,0.03278688524590164,0.13114754098360656,46.81967213114754,98.55537743608653
