modelo;escenario;target_mode;mae_cv;mae_train;mae_test;rmse_test;medae_test;wape_test;smape_test;bias_test;pct_subestima_test;precision_plos_27;recall_plos_27;f1_plos_27;gap_mae_train_test;n_features;elapsed_minutes
RandomForestRegressor_regularizado;escenario_B;log1p;3.4311;3.0978512764112796;3.2679741033088487;8.959029940298976;0.9717869691956667;0.5094357856964048;0.4718718184549281;-1.5879621250782194;0.4345462149728147;0.8085106382978723;0.3114754098360656;0.44970414201183434;0.1701;1651;30.82
RandomForestRegressor_regularizado;escenario_A;log1p;3.4391;3.110892669099887;3.2746633833473853;8.979383398092276;0.9757779590980198;0.5104785597590037;0.47295192434862177;-1.5854657510245924;0.4337097448766207;0.8085106382978723;0.3114754098360656;0.44970414201183434;0.1638;1650;31.14
RandomForestRegressor_regularizado;escenario_C;log1p;3.4899;3.168643404462357;3.3286358019881974;9.065351450601314;0.9934770846031065;0.5188921764606715;0.48166089264539197;-1.6308951088539847;0.44458385612714346;0.8085106382978723;0.3114754098360656;0.44970414201183434;0.16;560;9.32
